# t,x,y,z,vx,vy,vz,ax,ay,az
5.140000,-0.779563,8.794806,0.000000,-0.605083,3.386366,0.000000,-0.232982,-0.041630,0.000000
5.160000,-0.791711,8.862525,0.000000,-0.612105,3.398652,0.000000,-0.234734,-0.042276,0.000000
5.180000,-0.804001,8.930489,0.000000,-0.619181,3.410923,0.000000,-0.236491,-0.042930,0.000000
5.200000,-0.816431,8.998699,0.000000,-0.626309,3.423176,0.000000,-0.238253,-0.043591,0.000000
5.220000,-0.829005,9.067154,0.000000,-0.633492,3.435413,0.000000,-0.240021,-0.044260,0.000000
5.240000,-0.841723,9.135853,0.000000,-0.640728,3.447634,0.000000,-0.241794,-0.044936,0.000000
5.260000,-0.854586,9.204797,0.000000,-0.648018,3.459837,0.000000,-0.243573,-0.045620,0.000000
5.280000,-0.867595,9.273984,0.000000,-0.655362,3.472023,0.000000,-0.245356,-0.046312,0.000000
5.300000,-0.880751,9.343416,0.000000,-0.662760,3.484192,0.000000,-0.247145,-0.047012,0.000000
5.320000,-0.894056,9.413090,0.000000,-0.670212,3.496343,0.000000,-0.248940,-0.047719,0.000000
5.340000,-0.907510,9.483007,0.000000,-0.677719,3.508477,0.000000,-0.250739,-0.048434,0.000000
5.360000,-0.921115,9.553167,0.000000,-0.685281,3.520592,0.000000,-0.252544,-0.049157,0.000000
5.380000,-0.934871,9.623569,0.000000,-0.692897,3.532689,0.000000,-0.254354,-0.049889,0.000000
5.400000,-0.948779,9.694213,0.000000,-0.700568,3.544768,0.000000,-0.256169,-0.050628,0.000000
5.420000,-0.962842,9.765098,0.000000,-0.708295,3.556829,0.000000,-0.257989,-0.051375,0.000000
5.440000,-0.977060,9.836224,0.000000,-0.716077,3.568870,0.000000,-0.259814,-0.052130,0.000000
5.460000,-0.991433,9.907591,0.000000,-0.723915,3.580893,0.000000,-0.261644,-0.052894,0.000000
5.480000,-1.005964,9.979199,0.000000,-0.731808,3.592896,0.000000,-0.263479,-0.053666,0.000000
5.500000,-1.020653,10.051046,0.000000,-0.739757,3.604880,0.000000,-0.265319,-0.054446,0.000000
5.520000,-1.035501,10.123132,0.000000,-0.747762,3.616844,0.000000,-0.267164,-0.055235,0.000000
5.540000,-1.050509,10.195458,0.000000,-0.755823,3.628789,0.000000,-0.269014,-0.056032,0.000000
5.560000,-1.065680,10.268023,0.000000,-0.763941,3.640713,0.000000,-0.270869,-0.056837,0.000000
5.580000,-1.081013,10.340826,0.000000,-0.772115,3.652618,0.000000,-0.272729,-0.057651,0.000000
5.600000,-1.096509,10.413867,0.000000,-0.780346,3.664502,0.000000,-0.274593,-0.058474,0.000000
5.620000,-1.112171,10.487145,0.000000,-0.788633,3.676365,0.000000,-0.276463,-0.059305,0.000000
5.640000,-1.127999,10.560660,0.000000,-0.796978,3.688207,0.000000,-0.278337,-0.060145,0.000000
5.660000,-1.143994,10.634412,0.000000,-0.805379,3.700028,0.000000,-0.280215,-0.060994,0.000000
5.680000,-1.160158,10.708401,0.000000,-0.813838,3.711828,0.000000,-0.282099,-0.061852,0.000000
5.700000,-1.176491,10.782625,0.000000,-0.822355,3.723606,0.000000,-0.283987,-0.062718,0.000000
5.720000,-1.192995,10.857084,0.000000,-0.830929,3.735363,0.000000,-0.285880,-0.063594,0.000000
5.740000,-1.209671,10.931779,0.000000,-0.839561,3.747097,0.000000,-0.287777,-0.064478,0.000000
5.760000,-1.226520,11.006708,0.000000,-0.848250,3.758810,0.000000,-0.289679,-0.065372,0.000000
5.780000,-1.243543,11.081871,0.000000,-0.856998,3.770499,0.000000,-0.291585,-0.066275,0.000000
5.800000,-1.260741,11.157268,0.000000,-0.865804,3.782167,0.000000,-0.293496,-0.067186,0.000000
5.820000,-1.278116,11.232898,0.000000,-0.874668,3.793811,0.000000,-0.295411,-0.068108,0.000000
5.840000,-1.295668,11.308760,0.000000,-0.883591,3.805432,0.000000,-0.297331,-0.069038,0.000000
5.860000,-1.313399,11.384855,0.000000,-0.892573,3.817029,0.000000,-0.299255,-0.069978,0.000000
5.880000,-1.331311,11.461181,0.000000,-0.901613,3.828604,0.000000,-0.301183,-0.070927,0.000000
5.900000,-1.349403,11.537739,0.000000,-0.910712,3.840154,0.000000,-0.303116,-0.071886,0.000000
5.920000,-1.367678,11.614528,0.000000,-0.919871,3.851680,0.000000,-0.305053,-0.072854,0.000000
5.940000,-1.386136,11.691547,0.000000,-0.929088,3.863182,0.000000,-0.306994,-0.073832,0.000000
5.960000,-1.404780,11.768796,0.000000,-0.938365,3.874659,0.000000,-0.308939,-0.074819,0.000000
5.980000,-1.423609,11.846274,0.000000,-0.947702,3.886111,0.000000,-0.310889,-0.075816,0.000000
6.000000,-1.442625,11.923981,0.000000,-0.957098,3.897539,0.000000,-0.312842,-0.076823,0.000000
6.020000,-1.461829,12.001916,0.000000,-0.966554,3.908941,0.000000,-0.314800,-0.077840,0.000000
6.040000,-1.481223,12.080080,0.000000,-0.976070,3.920317,0.000000,-0.316762,-0.078866,0.000000
6.060000,-1.500808,12.158470,0.000000,-0.985647,3.931668,0.000000,-0.318727,-0.079903,0.000000
6.080000,-1.520585,12.237087,0.000000,-0.995283,3.942992,0.000000,-0.320697,-0.080950,0.000000
6.100000,-1.540555,12.315931,0.000000,-1.004980,3.954291,0.000000,-0.322670,-0.082006,0.000000
6.120000,-1.560719,12.395000,0.000000,-1.014737,3.965562,0.000000,-0.324647,-0.083073,0.000000
6.140000,-1.581078,12.474295,0.000000,-1.024555,3.976807,0.000000,-0.326628,-0.084150,0.000000
6.160000,-1.601635,12.553814,0.000000,-1.034434,3.988025,0.000000,-0.328613,-0.085237,0.000000
6.180000,-1.622389,12.633558,0.000000,-1.044374,3.999216,0.000000,-0.330602,-0.086335,0.000000
6.200000,-1.643343,12.713525,0.000000,-1.054375,4.010379,0.000000,-0.332594,-0.087443,0.000000
6.220000,-1.664497,12.793715,0.000000,-1.064437,4.021514,0.000000,-0.334590,-0.088561,0.000000
6.240000,-1.685853,12.874127,0.000000,-1.074560,4.032621,0.000000,-0.336589,-0.089690,0.000000
6.260000,-1.707411,12.954762,0.000000,-1.084745,4.043699,0.000000,-0.338592,-0.090829,0.000000
6.280000,-1.729174,13.035618,0.000000,-1.094992,4.054749,0.000000,-0.340599,-0.091979,0.000000
6.300000,-1.751142,13.116694,0.000000,-1.105300,4.065770,0.000000,-0.342609,-0.093140,0.000000
6.320000,-1.773316,13.197991,0.000000,-1.115670,4.076762,0.000000,-0.344622,-0.094311,0.000000
6.340000,-1.795698,13.279507,0.000000,-1.126102,4.087725,0.000000,-0.346639,-0.095493,0.000000
6.360000,-1.818290,13.361243,0.000000,-1.136596,4.098657,0.000000,-0.348659,-0.096686,0.000000
6.380000,-1.841091,13.443196,0.000000,-1.147153,4.109560,0.000000,-0.350682,-0.097890,0.000000
6.400000,-1.864105,13.525368,0.000000,-1.157771,4.120433,0.000000,-0.352709,-0.099105,0.000000
6.420000,-1.887331,13.607757,0.000000,-1.168453,4.131275,0.000000,-0.354739,-0.100331,0.000000
6.440000,-1.910771,13.690362,0.000000,-1.179197,4.142086,0.000000,-0.356772,-0.101568,0.000000
6.460000,-1.934426,13.773184,0.000000,-1.190003,4.152866,0.000000,-0.358808,-0.102816,0.000000
6.480000,-1.958298,13.856220,0.000000,-1.200872,4.163614,0.000000,-0.360847,-0.104076,0.000000
6.500000,-1.982387,13.939472,0.000000,-1.211805,4.174331,0.000000,-0.362889,-0.105346,0.000000
6.520000,-2.006696,14.022937,0.000000,-1.222800,4.185016,0.000000,-0.364933,-0.106628,0.000000
6.540000,-2.031225,14.106616,0.000000,-1.233859,4.195669,0.000000,-0.366981,-0.107922,0.000000
6.560000,-2.055975,14.190508,0.000000,-1.244981,4.206289,0.000000,-0.369032,-0.109226,0.000000
6.580000,-2.080949,14.274612,0.000000,-1.256166,4.216876,0.000000,-0.371085,-0.110543,0.000000
6.600000,-2.106146,14.358927,0.000000,-1.267415,4.227431,0.000000,-0.373141,-0.111870,0.000000
6.620000,-2.131569,14.443453,0.000000,-1.278727,4.237952,0.000000,-0.375200,-0.113210,0.000000
6.640000,-2.157219,14.528190,0.000000,-1.290103,4.248439,0.000000,-0.377261,-0.114561,0.000000
6.660000,-2.183096,14.613136,0.000000,-1.301543,4.258892,0.000000,-0.379325,-0.115924,0.000000
6.680000,-2.209203,14.698290,0.000000,-1.313047,4.269311,0.000000,-0.381392,-0.117299,0.000000
6.700000,-2.235540,14.783653,0.000000,-1.324615,4.279696,0.000000,-0.383461,-0.118686,0.000000
6.720000,-2.262109,14.869223,0.000000,-1.336248,4.290045,0.000000,-0.385532,-0.120084,0.000000
6.740000,-2.288911,14.955000,0.000000,-1.347944,4.300359,0.000000,-0.387606,-0.121495,0.000000
6.760000,-2.315948,15.040983,0.000000,-1.359705,4.310638,0.000000,-0.389682,-0.122917,0.000000
6.780000,-2.343220,15.127171,0.000000,-1.371530,4.320881,0.000000,-0.391760,-0.124352,0.000000
6.800000,-2.370729,15.213563,0.000000,-1.383420,4.331088,0.000000,-0.393840,-0.125799,0.000000
6.820000,-2.398476,15.300160,0.000000,-1.395375,4.341259,0.000000,-0.395923,-0.127258,0.000000
6.840000,-2.426463,15.386960,0.000000,-1.407394,4.351393,0.000000,-0.398007,-0.128730,0.000000
6.860000,-2.454690,15.473962,0.000000,-1.419478,4.361490,0.000000,-0.400094,-0.130213,0.000000
6.880000,-2.483160,15.561166,0.000000,-1.431627,4.371549,0.000000,-0.402183,-0.131710,0.000000
6.900000,-2.511872,15.648570,0.000000,-1.443841,4.381571,0.000000,-0.404273,-0.133218,0.000000
6.920000,-2.540830,15.736175,0.000000,-1.456121,4.391555,0.000000,-0.406365,-0.134740,0.000000
6.940000,-2.570034,15.823979,0.000000,-1.468465,4.401501,0.000000,-0.408459,-0.136274,0.000000
6.960000,-2.599485,15.911982,0.000000,-1.480875,4.411408,0.000000,-0.410555,-0.137820,0.000000
6.980000,-2.629184,16.000182,0.000000,-1.493350,4.421276,0.000000,-0.412652,-0.139379,0.000000
7.000000,-2.659134,16.088580,0.000000,-1.505891,4.431105,0.000000,-0.414751,-0.140951,0.000000
7.020000,-2.689335,16.177174,0.000000,-1.518497,4.440894,0.000000,-0.416852,-0.142536,0.000000
7.040000,-2.719788,16.265963,0.000000,-1.531169,4.450644,0.000000,-0.418954,-0.144134,0.000000
7.060000,-2.750495,16.354947,0.000000,-1.543907,4.460353,0.000000,-0.421057,-0.145745,0.000000
7.080000,-2.781457,16.444125,0.000000,-1.556710,4.470022,0.000000,-0.423162,-0.147369,0.000000
7.100000,-2.812676,16.533496,0.000000,-1.569580,4.479650,0.000000,-0.425268,-0.149005,0.000000
7.120000,-2.844153,16.623059,0.000000,-1.582515,4.489237,0.000000,-0.427375,-0.150655,0.000000
7.140000,-2.875889,16.712813,0.000000,-1.595517,4.498782,0.000000,-0.429484,-0.152319,0.000000
7.160000,-2.907885,16.802759,0.000000,-1.608584,4.508285,0.000000,-0.431593,-0.153995,0.000000
7.180000,-2.940143,16.892893,0.000000,-1.621718,4.517746,0.000000,-0.433704,-0.155685,0.000000
7.200000,-2.972664,16.983217,0.000000,-1.634918,4.527165,0.000000,-0.435815,-0.157388,0.000000
7.220000,-3.005449,17.073729,0.000000,-1.648184,4.536541,0.000000,-0.437927,-0.159105,0.000000
7.240000,-3.038501,17.164428,0.000000,-1.661517,4.545873,0.000000,-0.440041,-0.160835,0.000000
7.260000,-3.071819,17.255313,0.000000,-1.674916,4.555162,0.000000,-0.442154,-0.162578,0.000000
7.280000,-3.105406,17.346384,0.000000,-1.688381,4.564407,0.000000,-0.444269,-0.164336,0.000000
7.300000,-3.139262,17.437639,0.000000,-1.701914,4.573608,0.000000,-0.446384,-0.166107,0.000000
7.320000,-3.173390,17.529078,0.000000,-1.715512,4.582764,0.000000,-0.448500,-0.167891,0.000000
7.340000,-3.207790,17.620699,0.000000,-1.729178,4.591876,0.000000,-0.450616,-0.169690,0.000000
7.360000,-3.242463,17.712503,0.000000,-1.742910,4.600942,0.000000,-0.452733,-0.171502,0.000000
7.380000,-3.277412,17.804487,0.000000,-1.756709,4.609962,0.000000,-0.454850,-0.173329,0.000000
7.400000,-3.312637,17.896652,0.000000,-1.770575,4.618936,0.000000,-0.456967,-0.175169,0.000000
7.420000,-3.348140,17.988996,0.000000,-1.784508,4.627865,0.000000,-0.459084,-0.177023,0.000000
7.440000,-3.383922,18.081517,0.000000,-1.798508,4.636746,0.000000,-0.461202,-0.178892,0.000000
7.460000,-3.419984,18.174217,0.000000,-1.812575,4.645580,0.000000,-0.463319,-0.180774,0.000000
7.480000,-3.456329,18.267092,0.000000,-1.826709,4.654367,0.000000,-0.465437,-0.182671,0.000000
7.500000,-3.492956,18.360143,0.000000,-1.840910,4.663106,0.000000,-0.467554,-0.184582,0.000000
7.520000,-3.529867,18.453368,0.000000,-1.855179,4.671797,0.000000,-0.469671,-0.186507,0.000000
7.540000,-3.567065,18.546766,0.000000,-1.869514,4.680440,0.000000,-0.471788,-0.188447,0.000000
7.560000,-3.604550,18.640337,0.000000,-1.883917,4.689034,0.000000,-0.473905,-0.190401,0.000000
7.580000,-3.642323,18.734080,0.000000,-1.898387,4.697578,0.000000,-0.476021,-0.192370,0.000000
7.600000,-3.680386,18.827993,0.000000,-1.912924,4.706073,0.000000,-0.478137,-0.194353,0.000000
7.620000,-3.718740,18.922076,0.000000,-1.927529,4.714518,0.000000,-0.480252,-0.196351,0.000000
7.640000,-3.757386,19.016327,0.000000,-1.942201,4.722912,0.000000,-0.482367,-0.198363,0.000000
7.660000,-3.796327,19.110745,0.000000,-1.956940,4.731256,0.000000,-0.484481,-0.200391,0.000000
7.680000,-3.835562,19.205330,0.000000,-1.971747,4.739549,0.000000,-0.486594,-0.202433,0.000000
7.700000,-3.875095,19.300080,0.000000,-1.986622,4.747790,0.000000,-0.488706,-0.204490,0.000000
7.720000,-3.914925,19.394995,0.000000,-2.001564,4.755980,0.000000,-0.490817,-0.206561,0.000000
7.740000,-3.955054,19.490073,0.000000,-2.016573,4.764117,0.000000,-0.492927,-0.208648,0.000000
7.760000,-3.995484,19.585314,0.000000,-2.031650,4.772202,0.000000,-0.495036,-0.210750,0.000000
7.780000,-4.036216,19.680716,0.000000,-2.046794,4.780234,0.000000,-0.497144,-0.212867,0.000000
7.800000,-4.077251,19.776278,0.000000,-2.062007,4.788212,0.000000,-0.499251,-0.214999,0.000000
7.820000,-4.118591,19.871999,0.000000,-2.077286,4.796137,0.000000,-0.501356,-0.217146,0.000000
7.840000,-4.160237,19.967878,0.000000,-2.092634,4.804007,0.000000,-0.503460,-0.219308,0.000000
7.860000,-4.202191,20.063914,0.000000,-2.108049,4.811823,0.000000,-0.505562,-0.221486,0.000000
7.880000,-4.244453,20.160107,0.000000,-2.123531,4.819584,0.000000,-0.507663,-0.223679,0.000000
7.900000,-4.287025,20.256453,0.000000,-2.139081,4.827290,0.000000,-0.509762,-0.225887,0.000000
7.920000,-4.329908,20.352954,0.000000,-2.154699,4.834940,0.000000,-0.511859,-0.228111,0.000000
7.940000,-4.373105,20.449607,0.000000,-2.170385,4.842534,0.000000,-0.513954,-0.230350,0.000000
7.960000,-4.416615,20.546412,0.000000,-2.186138,4.850072,0.000000,-0.516048,-0.232605,0.000000
7.980000,-4.460441,20.643367,0.000000,-2.201959,4.857553,0.000000,-0.518139,-0.234876,0.000000
8.000000,-4.504584,20.740471,0.000000,-2.217848,4.864976,0.000000,-0.520228,-0.237162,0.000000
8.020000,-4.549045,20.837723,0.000000,-2.233804,4.872342,0.000000,-0.522315,-0.239464,0.000000
8.040000,-4.593825,20.935121,0.000000,-2.249828,4.879650,0.000000,-0.524400,-0.241781,0.000000
8.060000,-4.638927,21.032666,0.000000,-2.265919,4.886900,0.000000,-0.526482,-0.244115,0.000000
8.080000,-4.684350,21.130355,0.000000,-2.282078,4.894090,0.000000,-0.528562,-0.246464,0.000000
8.100000,-4.730098,21.228188,0.000000,-2.298305,4.901221,0.000000,-0.530639,-0.248830,0.000000
8.120000,-4.776170,21.326162,0.000000,-2.314599,4.908293,0.000000,-0.532713,-0.251211,0.000000
8.140000,-4.822568,21.424278,0.000000,-2.330961,4.915305,0.000000,-0.534785,-0.253609,0.000000
8.160000,-4.869295,21.522533,0.000000,-2.347391,4.922256,0.000000,-0.536854,-0.256022,0.000000
8.180000,-4.916350,21.620927,0.000000,-2.363888,4.929146,0.000000,-0.538920,-0.258452,0.000000
8.200000,-4.963735,21.719458,0.000000,-2.380453,4.935975,0.000000,-0.540983,-0.260898,0.000000
8.220000,-5.011452,21.818125,0.000000,-2.397085,4.942742,0.000000,-0.543043,-0.263360,0.000000
8.240000,-5.059503,21.916927,0.000000,-2.413784,4.949447,0.000000,-0.545099,-0.265838,0.000000
8.260000,-5.107887,22.015863,0.000000,-2.430551,4.956089,0.000000,-0.547152,-0.268333,0.000000
8.280000,-5.156608,22.114931,0.000000,-2.447386,4.962669,0.000000,-0.549202,-0.270844,0.000000
8.300000,-5.205665,22.214130,0.000000,-2.464288,4.969185,0.000000,-0.551248,-0.273372,0.000000
8.320000,-5.255061,22.313459,0.000000,-2.481257,4.975637,0.000000,-0.553291,-0.275916,0.000000
8.340000,-5.304797,22.412917,0.000000,-2.498293,4.982025,0.000000,-0.555330,-0.278476,0.000000
8.360000,-5.354874,22.512501,0.000000,-2.515397,4.988349,0.000000,-0.557365,-0.281054,0.000000
8.380000,-5.405293,22.612212,0.000000,-2.532568,4.994607,0.000000,-0.559396,-0.283648,0.000000
8.400000,-5.456056,22.712047,0.000000,-2.549806,5.000800,0.000000,-0.561423,-0.286258,0.000000
8.420000,-5.507165,22.812006,0.000000,-2.567111,5.006927,0.000000,-0.563446,-0.288886,0.000000
8.440000,-5.558620,22.912087,0.000000,-2.584483,5.012988,0.000000,-0.565465,-0.291530,0.000000
8.460000,-5.610422,23.012288,0.000000,-2.601923,5.018982,0.000000,-0.567480,-0.294191,0.000000
8.480000,-5.662574,23.112609,0.000000,-2.619429,5.024908,0.000000,-0.569490,-0.296869,0.000000
8.500000,-5.715077,23.213047,0.000000,-2.637002,5.030767,0.000000,-0.571495,-0.299563,0.000000
8.520000,-5.767931,23.313603,0.000000,-2.654642,5.036558,0.000000,-0.573496,-0.302275,0.000000
8.540000,-5.821139,23.414273,0.000000,-2.672349,5.042281,0.000000,-0.575492,-0.305004,0.000000
8.560000,-5.874701,23.515058,0.000000,-2.690123,5.047934,0.000000,-0.577484,-0.307750,0.000000
8.580000,-5.928618,23.615955,0.000000,-2.707963,5.053518,0.000000,-0.579470,-0.310513,0.000000
8.600000,-5.982894,23.716963,0.000000,-2.725870,5.059033,0.000000,-0.581451,-0.313293,0.000000
8.620000,-6.037527,23.818081,0.000000,-2.743843,5.064477,0.000000,-0.583428,-0.316091,0.000000
8.640000,-6.092521,23.919307,0.000000,-2.761883,5.069850,0.000000,-0.585399,-0.318905,0.000000
8.660000,-6.147875,24.020640,0.000000,-2.779989,5.075153,0.000000,-0.587364,-0.321737,0.000000
8.680000,-6.203593,24.122079,0.000000,-2.798161,5.080383,0.000000,-0.589324,-0.324587,0.000000
8.700000,-6.259674,24.223622,0.000000,-2.816400,5.085542,0.000000,-0.591279,-0.327453,0.000000
8.720000,-6.316120,24.325267,0.000000,-2.834704,5.090628,0.000000,-0.593228,-0.330338,0.000000
8.740000,-6.372932,24.427013,0.000000,-2.853075,5.095641,0.000000,-0.595171,-0.333239,0.000000
8.760000,-6.430113,24.528859,0.000000,-2.871512,5.100581,0.000000,-0.597108,-0.336158,0.000000
8.780000,-6.487663,24.630804,0.000000,-2.890014,5.105448,0.000000,-0.599039,-0.339095,0.000000
8.800000,-6.545583,24.732845,0.000000,-2.908583,5.110239,0.000000,-0.600964,-0.342049,0.000000
8.820000,-6.603874,24.834981,0.000000,-2.927216,5.114957,0.000000,-0.602883,-0.345021,0.000000
8.840000,-6.662539,24.937211,0.000000,-2.945916,5.119599,0.000000,-0.604795,-0.348011,0.000000
8.860000,-6.721578,25.039533,0.000000,-2.964681,5.124165,0.000000,-0.606701,-0.351018,0.000000
8.880000,-6.780993,25.141946,0.000000,-2.983511,5.128655,0.000000,-0.608600,-0.354043,0.000000
8.900000,-6.840785,25.244449,0.000000,-3.002406,5.133069,0.000000,-0.610493,-0.357086,0.000000
8.920000,-6.900955,25.347038,0.000000,-3.021367,5.137406,0.000000,-0.612379,-0.360147,0.000000
8.940000,-6.961505,25.449714,0.000000,-3.040393,5.141666,0.000000,-0.614258,-0.363226,0.000000
8.960000,-7.022436,25.552475,0.000000,-3.059483,5.145847,0.000000,-0.616129,-0.366322,0.000000
8.980000,-7.083749,25.655319,0.000000,-3.078638,5.149950,0.000000,-0.617994,-0.369437,0.000000
9.000000,-7.145445,25.758244,0.000000,-3.097858,5.153974,0.000000,-0.619851,-0.372569,0.000000
9.020000,-7.207526,25.861248,0.000000,-3.117142,5.157920,0.000000,-0.621701,-0.375720,0.000000
9.040000,-7.269993,25.964332,0.000000,-3.136491,5.161785,0.000000,-0.623544,-0.378888,0.000000
9.060000,-7.332848,26.067491,0.000000,-3.155904,5.165570,0.000000,-0.625378,-0.382075,0.000000
9.080000,-7.396091,26.170726,0.000000,-3.175381,5.169274,0.000000,-0.627205,-0.385280,0.000000
9.100000,-7.459724,26.274035,0.000000,-3.194923,5.172898,0.000000,-0.629024,-0.388503,0.000000
9.120000,-7.523748,26.377415,0.000000,-3.214528,5.176439,0.000000,-0.630835,-0.391744,0.000000
9.140000,-7.588165,26.480865,0.000000,-3.234196,5.179899,0.000000,-0.632638,-0.395003,0.000000
9.160000,-7.652975,26.584384,0.000000,-3.253929,5.183276,0.000000,-0.634433,-0.398281,0.000000
9.180000,-7.718180,26.687970,0.000000,-3.273724,5.186570,0.000000,-0.636219,-0.401577,0.000000
9.200000,-7.783782,26.791621,0.000000,-3.293583,5.189780,0.000000,-0.637997,-0.404891,0.000000
9.220000,-7.849781,26.895335,0.000000,-3.313505,5.192907,0.000000,-0.639766,-0.408224,0.000000
9.240000,-7.916179,26.999112,0.000000,-3.333490,5.195949,0.000000,-0.641527,-0.411575,0.000000
9.260000,-7.982977,27.102948,0.000000,-3.353538,5.198906,0.000000,-0.643278,-0.414944,0.000000
9.280000,-8.050177,27.206843,0.000000,-3.373649,5.201778,0.000000,-0.645020,-0.418332,0.000000
9.300000,-8.117779,27.310795,0.000000,-3.393821,5.204564,0.000000,-0.646754,-0.421739,0.000000
9.320000,-8.185784,27.414802,0.000000,-3.414057,5.207264,0.000000,-0.648478,-0.425164,0.000000
9.340000,-8.254195,27.518862,0.000000,-3.434354,5.209876,0.000000,-0.650193,-0.428607,0.000000
9.360000,-8.323012,27.622974,0.000000,-3.454713,5.212402,0.000000,-0.651898,-0.432069,0.000000
9.380000,-8.392237,27.727135,0.000000,-3.475134,5.214840,0.000000,-0.653593,-0.435550,0.000000
9.400000,-8.461870,27.831345,0.000000,-3.495617,5.217189,0.000000,-0.655279,-0.439049,0.000000
9.420000,-8.531913,27.935601,0.000000,-3.516161,5.219450,0.000000,-0.656955,-0.442567,0.000000
9.440000,-8.602368,28.039901,0.000000,-3.536766,5.221621,0.000000,-0.658621,-0.446104,0.000000
9.460000,-8.673235,28.144244,0.000000,-3.557432,5.223703,0.000000,-0.660276,-0.449659,0.000000
9.480000,-8.744515,28.248628,0.000000,-3.578160,5.225695,0.000000,-0.661921,-0.453234,0.000000
9.500000,-8.816211,28.353051,0.000000,-3.598947,5.227596,0.000000,-0.663556,-0.456826,0.000000
9.520000,-8.888322,28.457512,0.000000,-3.619795,5.229405,0.000000,-0.665180,-0.460438,0.000000
9.540000,-8.960851,28.562008,0.000000,-3.640704,5.231123,0.000000,-0.666794,-0.464068,0.000000
9.560000,-9.033799,28.666537,0.000000,-3.661672,5.232749,0.000000,-0.668397,-0.467718,0.000000
9.580000,-9.107166,28.771098,0.000000,-3.682701,5.234283,0.000000,-0.669988,-0.471386,0.000000
9.600000,-9.180954,28.875690,0.000000,-3.703788,5.235723,0.000000,-0.671569,-0.475073,0.000000
9.620000,-9.255164,28.980309,0.000000,-3.724936,5.237070,0.000000,-0.673138,-0.478778,0.000000
9.640000,-9.329797,29.084955,0.000000,-3.746142,5.238322,0.000000,-0.674696,-0.482503,0.000000
9.660000,-9.404855,29.189624,0.000000,-3.767408,5.239480,0.000000,-0.676242,-0.486247,0.000000
9.680000,-9.480338,29.294317,0.000000,-3.788732,5.240543,0.000000,-0.677777,-0.490009,0.000000
9.700000,-9.556248,29.399029,0.000000,-3.810114,5.241510,0.000000,-0.679300,-0.493791,0.000000
9.720000,-9.632586,29.503761,0.000000,-3.831555,5.242381,0.000000,-0.680811,-0.497591,0.000000
9.740000,-9.709353,29.608509,0.000000,-3.853054,5.243156,0.000000,-0.682309,-0.501411,0.000000
9.760000,-9.786551,29.713271,0.000000,-3.874611,5.243834,0.000000,-0.683796,-0.505249,0.000000
9.780000,-9.864180,29.818047,0.000000,-3.896225,5.244414,0.000000,-0.685270,-0.509107,0.000000
9.800000,-9.942241,29.922833,0.000000,-3.917896,5.244896,0.000000,-0.686732,-0.512983,0.000000
9.820000,-10.020736,30.027628,0.000000,-3.939625,5.245279,0.000000,-0.688181,-0.516879,0.000000
9.840000,-10.099666,30.132431,0.000000,-3.961410,5.245564,0.000000,-0.689617,-0.520793,0.000000
9.860000,-10.179032,30.237238,0.000000,-3.983252,5.245749,0.000000,-0.691040,-0.524727,0.000000
9.880000,-10.258836,30.342047,0.000000,-4.005150,5.245834,0.000000,-0.692450,-0.528680,0.000000
9.900000,-10.339077,30.446858,0.000000,-4.027104,5.245818,0.000000,-0.693847,-0.532652,0.000000
9.920000,-10.419758,30.551668,0.000000,-4.049114,5.245701,0.000000,-0.695230,-0.536643,0.000000
9.940000,-10.500879,30.656475,0.000000,-4.071180,5.245483,0.000000,-0.696600,-0.540653,0.000000
9.960000,-10.582442,30.761276,0.000000,-4.093300,5.245163,0.000000,-0.697956,-0.544682,0.000000
9.980000,-10.664447,30.866070,0.000000,-4.115476,5.244740,0.000000,-0.699299,-0.548730,0.000000
10.000000,-10.746897,30.970855,0.000000,-4.137706,5.244215,0.000000,-0.700627,-0.552798,0.000000
10.020000,-10.829791,31.075629,0.000000,-4.159991,5.243585,0.000000,-0.701941,-0.556884,0.000000
10.040000,-10.913131,31.180389,0.000000,-4.182330,5.242852,0.000000,-0.703241,-0.560990,0.000000
10.060000,-10.996918,31.285134,0.000000,-4.204722,5.242014,0.000000,-0.704527,-0.565115,0.000000
10.080000,-11.081153,31.389861,0.000000,-4.227168,5.241071,0.000000,-0.705798,-0.569259,0.000000
10.100000,-11.165838,31.494568,0.000000,-4.249667,5.240023,0.000000,-0.707054,-0.573422,0.000000
10.120000,-11.250972,31.599254,0.000000,-4.272219,5.238869,0.000000,-0.708295,-0.577604,0.000000
10.140000,-11.336558,31.703916,0.000000,-4.294824,5.237608,0.000000,-0.709521,-0.581805,0.000000
10.160000,-11.422596,31.808551,0.000000,-4.317481,5.236240,0.000000,-0.710732,-0.586026,0.000000
10.180000,-11.509088,31.913159,0.000000,-4.340190,5.234764,0.000000,-0.711928,-0.590266,0.000000
10.200000,-11.596034,32.017736,0.000000,-4.362950,5.233180,0.000000,-0.713108,-0.594525,0.000000
10.220000,-11.683436,32.122280,0.000000,-4.385762,5.231488,0.000000,-0.714273,-0.598803,0.000000
10.240000,-11.771294,32.226790,0.000000,-4.408625,5.229687,0.000000,-0.715421,-0.603100,0.000000
10.260000,-11.859609,32.331263,0.000000,-4.431538,5.227776,0.000000,-0.716554,-0.607416,0.000000
10.280000,-11.948383,32.435697,0.000000,-4.454502,5.225755,0.000000,-0.717670,-0.611752,0.000000
