# t,x,y,z,vx,vy,vz,ax,ay,az
4.800000,-37.220117,-38.651956,-24.779235,-18.905361,-17.307594,-7.907784,-2.623147,0.023069,2.515611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.900000,-39.123283,-40.381918,-25.557196,-19.153111,-17.284859,-7.649170,-2.331640,0.430781,2.651253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000000,-41.049766,-42.107578,-26.308672,-19.371672,-17.221641,-7.378641,-2.039606,0.832419,2.753681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.100000,-42.996645,-43.824920,-27.032640,-19.561062,-17.118642,-7.099588,-1.748446,1.226069,2.821516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.200000,-44.961011,-45.530010,-27.728422,-19.721435,-16.976753,-6.815527,-1.459503,1.609927,2.853690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.300000,-46.939974,-47.219010,-28.395698,-19.853079,-16.797039,-6.530063,-1.174052,1.982309,2.849476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.400000,-48.930682,-48.888198,-29.034510,-19.956402,-16.580726,-6.246857,-0.893295,2.341667,2.808509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500000,-50.930328,-50.533981,-29.645268,-20.031931,-16.329187,-5.969586,-0.618347,2.686602,2.730812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.600000,-52.936163,-52.152911,-30.228747,-20.080299,-16.043927,-5.701905,-0.350229,3.015882,2.616816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700000,-54.945507,-53.741696,-30.786088,-20.102235,-15.726568,-5.447404,-0.089854,3.328450,2.467389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800000,-56.955756,-55.297212,-31.318784,-20.098555,-15.378823,-5.209564,0.161977,3.623447,2.283859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900000,-58.964393,-56.816508,-31.828667,-20.070147,-15.002486,-4.991710,0.404590,3.900218,2.068035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000000,-60.968993,-58.296817,-32.317896,-20.017962,-14.599402,-4.796957,0.637444,4.158332,1.822233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.100000,-62.967226,-59.735559,-32.788925,-19.942997,-14.171448,-4.628168,0.860142,4.397595,1.549302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200000,-64.956867,-61.130341,-33.244480,-19.846281,-13.720510,-4.487888,1.072445,4.618062,1.252646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.300000,-66.935792,-62.478957,-33.687526,-19.728858,-13.248452,-4.378297,1.274272,4.820057,0.936247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.400000,-68.901983,-63.779388,-34.121221,-19.591772,-12.757094,-4.301145,1.465722,5.004181,0.604692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,-70.853526,-65.029791,-34.548879,-19.436050,-12.248182,-4.257691,1.647072,5.171329,0.263195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600000,-72.788605,-66.228494,-34.973907,-19.262679,-11.723355,-4.248643,1.818796,5.322707,-0.082378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.700000,-74.705504,-67.373982,-35.399758,-19.072589,-11.184116,-4.274085,1.981571,5.459842,-0.425485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.800000,-76.602594,-68.464881,-35.829855,-18.866634,-10.631799,-4.333417,2.136285,5.584601,-0.758885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,-78.478327,-69.499944,-36.267526,-18.645564,-10.067535,-4.425274,2.284050,5.699201,-1.074613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000000,-80.331225,-70.478020,-36.715922,-18.410011,-9.492212,-4.547461,2.426211,5.806226,-1.363955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.100000,-82.159863,-71.398038,-37.177927,-18.160456,-8.906443,-4.696870,2.564355,5.908642,-1.617425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.200000,-83.962860,-72.258971,-37.656068,-17.897213,-8.310526,-4.869408,2.700320,6.009807,-1.824742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.300000,-85.738853,-73.059803,-38.152408,-17.620395,-7.704399,-5.059911,2.836208,6.113492,-1.974804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.400000,-87.486483,-73.799495,-38.668440,-17.329895,-7.087604,-5.262063,2.974391,6.223892,-2.055663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500000,-89.204365,-74.476939,-39.204959,-17.025352,-6.459242,-5.468311,3.117524,6.345638,-2.054505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.600000,-90.891205,-75.090636,-39.757406,-16.706842,-5.818543,-5.666778,3.256717,6.466966,-1.986735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.700000,-92.545390,-75.639973,-40.333869,-16.374781,-5.166438,-5.860866,3.382256,6.572526,-1.890031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.800000,-94.165764,-76.123598,-40.929208,-16.030822,-4.504551,-6.043840,3.494855,6.662686,-1.764991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.900000,-95.751200,-76.540608,-41.542177,-15.676206,-3.834394,-6.213025,3.595574,6.738025,-1.614788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.000000,-97.300688,-76.890249,-42.171274,-15.312069,-3.157421,-6.366060,3.685421,6.799109,-1.442452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
